id,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance,Inflight_wifi_service,Departure/Arrival_time_convenient,Ease_of_Online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Onboard_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_Delay_in_Minutes,Arrival_Delay_in_Minutes,satisfaction
105010,Male,Loyal Customer,60,Business travel,Business,255,3,2,3,3,3,4,4,5,5,5,5,3,5,3,0,0,satisfied
2122,Female,Loyal Customer,57,Business travel,Business,3907,2,2,2,2,2,5,5,5,5,5,5,3,5,3,0,0,satisfied
90617,Male,Loyal Customer,42,Business travel,Business,406,1,1,3,1,4,5,4,2,2,2,2,4,2,3,4,12,satisfied
29570,Male,Loyal Customer,24,Business travel,Business,680,5,5,5,5,5,5,5,5,5,1,1,5,5,5,78,84,satisfied
123914,Female,Loyal Customer,22,Personal Travel,Eco,544,2,1,2,4,1,2,1,1,1,3,4,3,4,1,0,0,dissatisfied
35591,Female,Loyal Customer,20,Business travel,Eco Plus,1097,3,4,2,4,3,3,2,3,3,2,3,1,4,3,0,1,dissatisfied
100507,Female,disloyal Customer,25,Business travel,Eco,580,4,0,4,3,4,4,4,4,1,1,4,4,3,4,1,0,dissatisfied
120891,Female,disloyal Customer,29,Business travel,Business,920,0,0,0,2,2,0,2,2,4,3,4,5,5,2,0,10,satisfied
48371,Female,Loyal Customer,53,Business travel,Eco,122,4,5,5,5,1,4,4,4,4,4,4,2,4,1,94,108,dissatisfied
85876,Female,Loyal Customer,43,Business travel,Business,2172,3,3,3,3,2,3,4,5,5,5,5,4,5,5,0,8,satisfied
127480,Female,Loyal Customer,72,Business travel,Business,2075,2,2,2,2,5,5,5,4,4,4,4,3,4,3,3,2,satisfied
122047,Female,Loyal Customer,61,Business travel,Business,3090,1,1,1,1,4,2,3,2,2,2,1,4,2,3,3,6,dissatisfied
55398,Male,disloyal Customer,30,Business travel,Eco Plus,594,4,4,4,4,2,4,2,2,3,1,3,3,3,2,18,32,dissatisfied
12617,Male,disloyal Customer,11,Business travel,Eco,802,3,2,2,4,1,2,1,1,4,1,3,3,1,1,6,0,dissatisfied
45092,Male,Loyal Customer,35,Personal Travel,Eco,299,4,5,4,5,4,4,4,4,4,5,4,3,4,4,1,0,dissatisfied
10996,Female,disloyal Customer,41,Business travel,Business,163,2,2,2,3,5,2,5,5,3,2,3,1,3,5,22,17,dissatisfied
49033,Female,disloyal Customer,23,Business travel,Eco,262,3,3,3,1,3,2,2,1,5,2,2,2,5,2,145,146,dissatisfied
93149,Female,Loyal Customer,41,Business travel,Eco,1183,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,25,dissatisfied
63316,Female,disloyal Customer,20,Business travel,Eco,447,4,1,4,4,3,4,3,3,3,3,4,1,4,3,0,16,dissatisfied
82175,Female,Loyal Customer,49,Business travel,Eco Plus,311,1,5,2,2,3,2,2,1,1,1,1,1,1,1,0,0,dissatisfied
38920,Male,Loyal Customer,30,Business travel,Eco,205,5,1,3,3,5,5,5,5,2,3,4,2,5,5,21,11,satisfied
74644,Female,Loyal Customer,14,Personal Travel,Eco,1464,3,4,3,3,3,1,1,5,4,3,4,1,3,1,208,218,dissatisfied
46978,Male,Loyal Customer,21,Personal Travel,Eco,948,1,1,1,2,4,1,4,4,5,5,5,5,5,4,0,3,dissatisfied
112230,Female,Loyal Customer,36,Personal Travel,Eco,1199,3,5,4,2,1,4,4,1,2,5,1,4,1,1,0,0,dissatisfied
49054,Male,Loyal Customer,41,Business travel,Eco,134,5,1,1,1,5,5,5,5,2,4,4,1,3,5,0,0,satisfied
13947,Male,Loyal Customer,61,Business travel,Business,2908,3,2,2,2,3,3,3,3,3,3,3,2,3,2,0,0,dissatisfied
81210,Female,Loyal Customer,51,Business travel,Business,1426,5,5,5,5,4,5,5,4,4,4,4,3,4,5,33,57,satisfied
68218,Female,disloyal Customer,33,Business travel,Business,631,2,3,3,2,1,3,2,1,4,2,4,5,5,1,0,0,dissatisfied
99226,Female,Loyal Customer,45,Business travel,Business,541,4,2,4,4,5,5,5,5,5,5,5,4,5,4,0,10,satisfied
31818,Male,Loyal Customer,54,Business travel,Business,2762,3,3,3,3,4,4,4,5,2,3,4,4,4,4,0,1,satisfied
49255,Male,Loyal Customer,47,Business travel,Business,1901,3,3,3,3,1,3,1,5,5,5,5,4,5,3,0,0,satisfied
26057,Male,Loyal Customer,68,Personal Travel,Eco,432,4,4,4,4,4,4,4,4,1,3,2,3,3,4,0,0,dissatisfied
30638,Male,Loyal Customer,20,Business travel,Business,3509,2,2,2,2,5,5,5,5,4,3,3,4,2,5,45,51,satisfied
12825,Male,disloyal Customer,24,Business travel,Eco,641,1,1,1,1,1,1,1,1,1,3,1,2,1,1,0,0,dissatisfied
59692,Male,Loyal Customer,41,Personal Travel,Eco,787,1,5,1,3,1,1,1,1,4,3,5,4,5,1,0,0,dissatisfied
23255,Male,Loyal Customer,34,Business travel,Business,2554,3,3,3,3,2,2,4,4,4,4,4,4,4,1,34,38,satisfied
34620,Female,Loyal Customer,22,Personal Travel,Eco Plus,1576,3,5,3,1,4,3,4,4,3,4,3,3,5,4,2,2,dissatisfied
68512,Male,Loyal Customer,31,Personal Travel,Eco Plus,1067,3,4,3,2,4,3,4,4,3,3,5,3,4,4,0,10,dissatisfied
8588,Female,Loyal Customer,22,Personal Travel,Eco,109,2,4,2,3,2,2,2,2,2,4,3,3,4,2,24,26,dissatisfied
68334,Male,Loyal Customer,35,Personal Travel,Business,1598,4,4,4,3,5,5,5,2,2,4,4,5,2,3,0,0,dissatisfied
6134,Female,Loyal Customer,49,Business travel,Business,2921,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0,satisfied
38012,Female,Loyal Customer,25,Business travel,Business,3468,3,3,5,3,5,4,5,5,5,5,3,1,3,5,10,0,satisfied
92881,Male,Loyal Customer,43,Business travel,Business,2175,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0,satisfied
52917,Male,Loyal Customer,16,Business travel,Eco,679,5,1,1,1,5,5,5,5,5,1,2,1,3,5,0,0,satisfied
107561,Female,Loyal Customer,49,Business travel,Business,3164,4,4,4,4,1,4,4,4,4,4,4,4,4,4,0,0,satisfied
46721,Female,Loyal Customer,41,Personal Travel,Eco,73,1,1,1,1,4,1,4,4,2,4,1,1,2,4,0,18,dissatisfied
121020,Male,Loyal Customer,18,Personal Travel,Eco,861,4,3,4,3,4,4,4,4,2,4,5,1,4,4,0,0,satisfied
93143,Male,Loyal Customer,60,Business travel,Business,1066,3,2,2,2,4,3,3,3,3,3,3,3,3,3,5,10,dissatisfied
80622,Female,Loyal Customer,56,Business travel,Business,1902,3,3,3,3,5,4,4,4,4,4,4,4,4,4,0,0,satisfied
24633,Female,Loyal Customer,17,Personal Travel,Eco,526,3,4,3,2,2,3,2,2,4,4,4,4,5,2,0,0,dissatisfied
39648,Male,Loyal Customer,14,Personal Travel,Eco Plus,1172,4,4,4,3,1,4,1,1,5,2,3,3,4,1,0,0,satisfied
49813,Female,Loyal Customer,31,Business travel,Business,209,3,3,4,3,5,4,3,5,3,5,5,4,3,5,0,0,satisfied
119842,Female,Loyal Customer,22,Business travel,Eco,912,4,1,5,5,4,4,3,4,3,3,4,1,4,4,0,7,dissatisfied
91891,Female,Loyal Customer,43,Business travel,Business,2475,5,5,5,5,5,3,5,5,5,5,5,5,5,3,19,18,satisfied
18809,Male,disloyal Customer,59,Business travel,Eco,448,2,0,2,1,3,2,1,3,1,3,2,2,3,3,0,0,dissatisfied
38827,Male,Loyal Customer,45,Personal Travel,Eco,354,3,4,3,4,5,3,5,5,2,2,5,3,4,5,35,24,dissatisfied
72006,Female,Loyal Customer,43,Business travel,Eco Plus,1440,2,3,3,3,5,3,2,2,2,2,2,1,2,2,0,0,dissatisfied
24973,Male,disloyal Customer,13,Business travel,Eco,692,2,1,1,3,2,1,2,2,5,3,1,2,3,2,0,3,dissatisfied
99173,Female,Loyal Customer,14,Personal Travel,Eco Plus,1076,1,5,2,3,1,2,1,1,3,4,5,3,5,1,6,1,dissatisfied
51580,Female,Loyal Customer,55,Business travel,Eco,493,3,2,2,2,5,3,2,3,3,3,3,1,3,3,0,0,dissatisfied
95493,Female,disloyal Customer,27,Business travel,Eco Plus,562,1,1,1,3,3,1,3,3,4,5,3,1,4,3,7,0,dissatisfied
49958,Male,Loyal Customer,36,Business travel,Business,2880,2,2,2,2,3,4,3,2,2,2,2,4,2,2,0,0,dissatisfied
9636,Female,disloyal Customer,25,Business travel,Business,277,4,3,4,3,4,4,4,4,3,4,4,4,4,4,0,94,dissatisfied
94828,Male,Loyal Customer,52,Business travel,Eco,248,2,5,3,5,2,2,2,2,3,5,4,4,4,2,0,0,dissatisfied
127737,Female,Loyal Customer,55,Business travel,Business,2788,2,2,3,2,1,4,3,2,2,2,2,2,2,1,0,0,dissatisfied
100519,Female,Loyal Customer,12,Personal Travel,Eco,580,0,2,0,2,2,0,2,2,2,5,1,4,1,2,0,0,satisfied
25024,Male,Loyal Customer,28,Business travel,Business,907,2,1,1,1,2,1,2,2,3,1,3,2,4,2,27,,dissatisfied
87435,Male,Loyal Customer,34,Business travel,Business,3037,2,2,2,2,3,4,4,4,4,4,4,3,4,3,17,16,satisfied
91980,Female,Loyal Customer,68,Personal Travel,Eco Plus,2586,3,5,3,4,5,2,3,5,5,3,3,2,5,5,0,0,dissatisfied
43653,Female,Loyal Customer,34,Business travel,Business,695,5,5,5,5,2,5,3,3,3,4,3,2,3,4,8,17,satisfied
24861,Male,Loyal Customer,38,Business travel,Eco,356,4,2,1,2,4,4,4,4,4,2,5,2,1,4,0,3,satisfied
97492,Female,Loyal Customer,54,Personal Travel,Eco,670,2,4,2,1,3,4,1,3,3,2,3,5,3,4,25,34,dissatisfied
19748,Female,Loyal Customer,46,Business travel,Business,2382,2,1,2,2,3,4,4,5,5,5,5,3,5,5,70,62,satisfied
76244,Male,Loyal Customer,63,Personal Travel,Eco,1399,1,1,1,2,3,1,3,3,3,1,3,2,2,3,0,0,dissatisfied
128599,Female,Loyal Customer,27,Business travel,Business,2628,3,3,1,3,3,4,3,3,3,4,4,4,4,3,1,0,satisfied
12597,Male,Loyal Customer,62,Personal Travel,Eco,542,2,3,2,1,1,2,1,1,5,5,5,4,2,1,0,1,dissatisfied
20798,Male,disloyal Customer,32,Business travel,Business,357,2,2,2,3,4,2,4,4,5,1,2,4,1,4,0,0,dissatisfied
39335,Female,Loyal Customer,55,Personal Travel,Eco Plus,67,3,5,3,3,2,4,4,2,2,3,2,3,2,3,0,0,dissatisfied
82993,Female,Loyal Customer,59,Business travel,Business,3887,2,2,2,2,3,4,5,5,5,5,5,5,5,4,0,0,satisfied
111990,Female,Loyal Customer,70,Personal Travel,Eco,533,1,4,1,4,2,4,5,2,2,1,2,3,2,4,0,0,dissatisfied
100873,Female,Loyal Customer,12,Personal Travel,Eco,1605,3,5,3,1,3,3,3,3,5,5,5,5,5,3,17,8,dissatisfied
105138,Female,Loyal Customer,30,Business travel,Business,3731,4,2,2,2,4,3,4,4,1,2,3,1,3,4,9,8,dissatisfied
72052,Female,Loyal Customer,50,Business travel,Business,2556,2,2,2,2,2,4,4,4,4,4,4,5,4,3,5,0,satisfied
52847,Male,Loyal Customer,53,Personal Travel,Eco,1721,1,4,1,3,3,1,2,3,5,5,5,3,4,3,19,0,dissatisfied
94788,Male,Loyal Customer,51,Business travel,Business,2498,2,2,2,2,3,5,5,4,4,4,4,4,4,3,0,0,satisfied
97299,Male,Loyal Customer,39,Business travel,Business,347,1,1,4,1,5,4,5,4,4,4,4,5,4,4,0,0,satisfied
45520,Female,Loyal Customer,39,Business travel,Business,4000,3,3,3,3,4,1,3,5,5,5,5,3,5,3,0,0,satisfied
66856,Male,Loyal Customer,10,Personal Travel,Eco,731,1,4,1,4,4,1,4,4,1,2,2,4,4,4,12,0,dissatisfied
94334,Male,Loyal Customer,53,Business travel,Business,1881,1,1,1,1,4,5,5,5,5,5,4,3,5,3,95,98,satisfied
12567,Female,Loyal Customer,55,Business travel,Eco Plus,871,4,5,2,5,2,2,2,4,4,4,4,2,4,4,0,0,satisfied
122650,Male,Loyal Customer,60,Business travel,Business,1905,5,5,5,5,5,5,4,5,5,5,5,3,5,4,0,12,satisfied
57837,Male,Loyal Customer,36,Business travel,Business,1491,5,5,4,5,3,4,4,4,4,4,4,5,4,5,0,4,satisfied
88464,Male,Loyal Customer,38,Business travel,Business,444,1,5,5,5,5,4,4,1,1,1,1,1,1,3,13,10,dissatisfied
82747,Male,disloyal Customer,19,Business travel,Business,409,0,2,0,4,3,0,3,3,3,5,5,4,4,3,0,0,satisfied
97155,Female,disloyal Customer,27,Business travel,Eco,1390,3,3,3,4,2,3,2,2,2,3,4,2,4,2,55,43,dissatisfied
64209,Male,Loyal Customer,41,Business travel,Eco Plus,853,3,5,5,5,3,3,3,3,4,1,2,4,2,3,41,35,dissatisfied
121429,Female,Loyal Customer,24,Business travel,Business,331,1,0,0,3,4,0,3,4,3,5,4,3,3,4,0,0,dissatisfied
124829,Male,Loyal Customer,42,Personal Travel,Eco,280,3,4,3,2,1,3,1,1,4,4,5,5,4,1,2,34,dissatisfied
67031,Female,Loyal Customer,20,Business travel,Business,2790,5,5,5,5,4,4,4,4,5,2,5,3,5,4,0,0,satisfied
102500,Female,Loyal Customer,38,Personal Travel,Eco,407,3,2,3,2,3,3,3,3,1,1,3,2,2,3,60,46,dissatisfied
85603,Female,Loyal Customer,72,Business travel,Business,2627,1,3,3,3,2,4,4,1,1,1,1,3,1,1,0,0,dissatisfied
56072,Male,Loyal Customer,40,Personal Travel,Eco,2475,2,5,1,4,1,1,1,3,4,4,4,1,3,1,201,191,dissatisfied
126000,Male,Loyal Customer,19,Personal Travel,Business,507,3,5,3,3,5,3,5,5,4,2,5,3,5,5,7,16,dissatisfied
52221,Female,Loyal Customer,30,Business travel,Business,651,4,4,4,4,5,5,5,5,1,5,5,1,2,5,0,0,satisfied
26050,Female,Loyal Customer,39,Business travel,Business,432,1,1,1,1,1,1,5,2,2,2,2,4,2,1,0,0,satisfied
48208,Male,disloyal Customer,25,Business travel,Business,236,3,0,3,3,4,3,4,4,5,4,1,3,2,4,0,1,dissatisfied
79402,Female,Loyal Customer,43,Business travel,Eco,502,2,3,4,4,2,2,2,2,2,2,2,2,2,2,80,77,dissatisfied
68174,Female,Loyal Customer,25,Business travel,Business,597,3,5,4,5,3,3,3,3,2,2,4,2,4,3,0,0,dissatisfied
47174,Male,disloyal Customer,15,Business travel,Eco,620,2,4,2,4,1,2,1,1,4,1,4,4,4,1,4,3,dissatisfied
120471,Female,Loyal Customer,54,Personal Travel,Eco,366,1,3,1,4,1,4,1,4,4,1,4,2,4,2,11,0,dissatisfied
89562,Male,Loyal Customer,47,Business travel,Eco,1005,3,2,2,2,3,3,3,3,1,4,3,1,3,3,0,0,dissatisfied
19975,Male,Loyal Customer,12,Personal Travel,Eco,557,3,5,3,2,2,3,2,2,2,5,4,3,5,2,0,9,dissatisfied
95994,Male,Loyal Customer,39,Business travel,Business,3203,5,5,5,5,5,5,4,3,3,4,3,5,3,4,0,0,satisfied
70856,Female,Loyal Customer,49,Business travel,Business,2830,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0,satisfied
106983,Female,Loyal Customer,49,Personal Travel,Eco,972,3,5,3,2,3,4,5,3,3,3,3,5,3,5,8,0,dissatisfied
107750,Female,Loyal Customer,58,Personal Travel,Eco,405,2,5,2,3,2,5,4,2,2,2,2,4,2,4,0,0,dissatisfied
9194,Female,Loyal Customer,49,Business travel,Eco Plus,363,4,1,1,1,3,3,3,4,4,4,4,3,4,1,89,74,dissatisfied
95897,Male,Loyal Customer,17,Personal Travel,Eco,759,2,5,2,1,3,2,3,3,3,2,5,3,3,3,56,61,dissatisfied
76894,Female,Loyal Customer,58,Business travel,Business,3158,3,3,3,3,5,4,4,3,3,4,3,3,3,5,0,0,satisfied
110578,Female,Loyal Customer,58,Business travel,Eco,551,3,4,4,4,4,4,3,2,2,3,2,2,2,2,0,0,dissatisfied
89449,Male,Loyal Customer,18,Personal Travel,Eco,151,2,5,2,1,4,2,4,4,5,5,5,3,4,4,2,6,dissatisfied
49571,Male,Loyal Customer,44,Business travel,Business,209,4,4,4,4,1,5,4,5,5,5,4,4,5,2,0,0,satisfied
113715,Female,Loyal Customer,35,Personal Travel,Eco,197,1,4,1,4,3,1,3,3,4,5,5,3,4,3,4,0,dissatisfied
24730,Male,Loyal Customer,41,Personal Travel,Eco Plus,406,2,5,2,3,2,2,2,2,5,5,5,4,4,2,5,11,dissatisfied
28650,Male,Loyal Customer,9,Personal Travel,Eco,2404,4,3,4,2,5,4,5,5,4,1,2,2,3,5,0,0,dissatisfied
10223,Female,Loyal Customer,49,Business travel,Business,301,4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0,satisfied
30639,Female,Loyal Customer,43,Business travel,Eco,533,4,5,5,5,5,2,5,4,4,4,4,4,4,2,15,20,satisfied
52748,Male,Loyal Customer,52,Personal Travel,Eco,2306,4,4,4,1,2,4,2,2,3,2,5,3,5,2,80,62,dissatisfied
29143,Female,Loyal Customer,63,Personal Travel,Eco,954,2,4,2,3,2,5,5,4,4,2,4,3,4,5,0,8,dissatisfied
120091,Male,Loyal Customer,29,Business travel,Business,683,5,5,5,5,4,4,4,4,5,3,5,5,5,4,0,4,satisfied
45732,Male,Loyal Customer,72,Business travel,Eco Plus,852,2,2,2,2,2,2,2,2,3,4,3,4,3,2,90,91,dissatisfied
9880,Male,disloyal Customer,27,Business travel,Business,534,0,0,0,2,5,0,4,5,3,4,4,5,4,5,32,19,satisfied
43495,Female,Loyal Customer,54,Personal Travel,Eco,752,2,4,2,3,4,5,4,5,5,2,5,4,5,4,0,0,dissatisfied
44277,Male,Loyal Customer,17,Business travel,Eco Plus,224,3,1,1,1,3,3,3,3,1,4,4,3,4,3,0,5,dissatisfied
100766,Female,Loyal Customer,24,Business travel,Business,1411,4,4,4,4,3,4,3,3,5,4,5,4,5,3,0,0,satisfied
103254,Female,Loyal Customer,32,Business travel,Business,888,1,1,1,1,3,3,3,3,5,5,5,4,4,3,13,14,satisfied
76305,Female,Loyal Customer,39,Business travel,Business,2182,5,5,5,5,3,4,4,5,5,5,5,3,5,5,9,2,satisfied
62639,Male,Loyal Customer,45,Personal Travel,Eco,1723,3,4,3,4,5,3,5,5,5,2,5,5,4,5,18,0,dissatisfied
71978,Female,Loyal Customer,39,Business travel,Business,1440,3,2,2,2,4,4,3,3,3,3,3,1,3,1,0,0,dissatisfied
32007,Female,Loyal Customer,69,Personal Travel,Business,216,2,0,2,5,2,5,5,3,3,2,3,3,3,5,0,0,dissatisfied
112755,Male,Loyal Customer,23,Business travel,Business,588,2,2,2,2,3,3,3,3,5,3,4,4,5,3,9,1,satisfied
72272,Male,Loyal Customer,53,Business travel,Eco,919,2,5,5,5,2,2,2,2,3,1,4,2,4,2,0,0,dissatisfied
54088,Female,Loyal Customer,66,Personal Travel,Eco,1416,2,5,2,1,5,5,5,1,1,2,1,4,1,3,0,0,dissatisfied
102205,Female,Loyal Customer,46,Business travel,Eco,391,4,4,4,4,1,4,3,4,4,4,4,3,4,1,0,0,dissatisfied
75126,Female,Loyal Customer,50,Business travel,Business,1723,5,5,5,5,3,4,4,4,4,5,4,3,4,4,0,22,satisfied
69840,Female,Loyal Customer,42,Business travel,Eco,655,4,4,4,4,5,5,4,4,4,4,4,1,4,4,0,0,satisfied
661,Female,Loyal Customer,53,Business travel,Business,3574,3,3,3,3,5,5,4,4,4,4,5,3,4,3,0,0,satisfied
51456,Male,Loyal Customer,49,Personal Travel,Eco Plus,109,2,5,2,1,3,2,3,3,5,2,1,3,1,3,0,0,dissatisfied
20465,Male,Loyal Customer,59,Personal Travel,Eco,177,3,5,3,3,2,3,2,2,5,3,2,1,5,2,58,53,dissatisfied
76062,Female,Loyal Customer,45,Business travel,Business,3085,3,3,3,3,5,4,4,3,3,4,3,5,3,4,0,0,satisfied
19176,Female,Loyal Customer,35,Business travel,Eco,1024,4,5,5,5,4,4,4,4,5,2,2,1,2,4,0,0,satisfied
24903,Female,Loyal Customer,30,Personal Travel,Business,762,4,4,4,1,5,4,4,5,3,4,4,3,4,5,44,48,dissatisfied
87797,Female,Loyal Customer,33,Business travel,Business,214,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,0,satisfied
67650,Male,disloyal Customer,48,Business travel,Business,1235,3,3,3,3,4,3,4,4,3,5,4,5,4,4,74,65,satisfied
13165,Female,Loyal Customer,17,Business travel,Eco Plus,427,4,5,5,5,4,4,3,4,2,1,3,2,2,4,0,0,satisfied
27708,Male,Loyal Customer,45,Business travel,Business,909,2,2,2,2,4,5,5,4,4,4,4,3,4,3,0,0,satisfied
129354,Female,Loyal Customer,16,Personal Travel,Eco,2586,2,4,2,4,5,2,5,5,3,5,5,3,4,5,22,14,dissatisfied
112206,Female,disloyal Customer,24,Business travel,Eco,649,4,5,4,4,3,4,3,3,3,3,4,5,5,3,38,45,dissatisfied
119885,Female,Loyal Customer,29,Personal Travel,Eco,936,2,5,2,1,4,2,4,4,2,5,3,3,2,4,40,36,dissatisfied
13832,Male,disloyal Customer,10,Business travel,Eco,594,3,1,4,4,3,4,1,3,2,3,3,2,4,3,0,0,dissatisfied
58829,Male,disloyal Customer,20,Business travel,Business,1005,4,3,4,4,1,4,1,1,4,5,4,5,5,1,0,0,satisfied
109169,Female,Loyal Customer,59,Business travel,Business,483,2,2,2,2,4,5,5,3,3,4,3,5,3,5,0,0,satisfied
58597,Male,Loyal Customer,9,Personal Travel,Eco,334,4,4,4,5,1,4,1,1,5,3,5,3,5,1,3,0,satisfied
19787,Male,Loyal Customer,48,Business travel,Business,3160,2,2,2,2,5,3,3,2,2,2,2,3,2,4,13,30,dissatisfied
98275,Male,Loyal Customer,48,Business travel,Business,2042,4,4,4,4,3,4,5,2,2,3,2,5,2,5,0,0,satisfied
75697,Male,Loyal Customer,52,Business travel,Business,813,4,4,4,4,5,5,4,5,5,5,5,3,5,4,0,0,satisfied
59684,Male,Loyal Customer,11,Personal Travel,Eco,854,4,5,3,2,2,3,2,2,3,4,4,4,5,2,30,48,dissatisfied
74309,Female,Loyal Customer,37,Business travel,Business,1205,2,2,4,2,5,5,5,5,5,5,5,5,5,3,1,0,satisfied
75861,Female,Loyal Customer,10,Personal Travel,Eco,1440,3,2,3,1,2,3,3,2,1,1,2,1,1,2,0,0,dissatisfied
14006,Male,disloyal Customer,22,Business travel,Eco,615,3,5,3,3,5,3,5,5,3,5,4,5,5,5,92,71,dissatisfied
55428,Female,Loyal Customer,32,Business travel,Business,2521,5,2,5,5,4,5,5,3,3,4,5,5,5,5,0,0,satisfied
89920,Male,Loyal Customer,27,Business travel,Business,1487,4,2,2,2,4,3,4,4,2,4,2,2,3,4,0,0,dissatisfied
110373,Male,Loyal Customer,45,Business travel,Eco,842,1,5,5,5,1,1,1,1,3,1,3,4,2,1,0,0,dissatisfied
126465,Female,Loyal Customer,51,Business travel,Business,1972,1,1,1,1,4,4,5,4,4,4,4,5,4,4,0,0,satisfied
66104,Male,Loyal Customer,59,Business travel,Business,2082,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0,satisfied
53134,Female,disloyal Customer,35,Business travel,Eco,413,3,4,3,3,1,3,1,1,4,5,4,3,3,1,0,0,dissatisfied
82331,Female,Loyal Customer,11,Personal Travel,Eco,456,3,4,3,4,1,3,1,1,4,4,5,4,5,1,0,0,dissatisfied
70324,Male,Loyal Customer,59,Business travel,Business,986,1,1,1,1,2,5,4,5,5,5,5,3,5,3,0,2,satisfied
128349,Female,disloyal Customer,24,Business travel,Eco,304,2,0,2,2,1,2,1,1,4,5,5,3,5,1,0,0,dissatisfied
89475,Male,Loyal Customer,44,Personal Travel,Eco Plus,302,2,4,3,3,4,3,4,4,5,3,1,3,5,4,8,7,dissatisfied
1939,Male,Loyal Customer,59,Business travel,Business,2480,3,3,3,3,4,4,4,4,4,4,4,5,4,4,4,0,satisfied
16680,Male,Loyal Customer,42,Personal Travel,Eco,488,1,0,1,2,1,1,1,1,3,5,5,3,5,1,0,0,dissatisfied
2036,Female,Loyal Customer,22,Business travel,Business,3692,2,2,2,2,4,4,4,4,4,3,4,3,4,4,36,26,satisfied
13710,Female,Loyal Customer,41,Business travel,Business,1965,3,3,3,3,2,5,4,4,4,4,4,4,4,5,0,0,satisfied
36190,Female,Loyal Customer,53,Business travel,Business,3173,3,5,3,3,4,4,5,5,5,4,5,3,5,3,0,0,satisfied
97028,Female,Loyal Customer,60,Business travel,Business,2195,3,3,3,3,5,5,5,4,4,4,4,4,4,3,0,0,satisfied
21437,Female,Loyal Customer,38,Business travel,Business,377,1,1,1,1,2,2,3,4,4,4,4,2,4,4,61,49,satisfied
42016,Female,Loyal Customer,70,Business travel,Business,2104,2,2,2,2,2,2,2,5,5,5,4,3,5,1,8,5,satisfied
59625,Male,Loyal Customer,46,Business travel,Eco,964,4,1,1,1,4,4,4,4,2,2,4,3,4,4,3,4,dissatisfied
112732,Female,Loyal Customer,37,Personal Travel,Eco,605,2,3,2,3,3,2,3,3,2,2,4,4,4,3,11,11,dissatisfied
57584,Male,Loyal Customer,15,Business travel,Business,1597,1,1,1,1,1,2,1,1,4,2,3,3,4,1,0,8,dissatisfied
63744,Male,Loyal Customer,62,Personal Travel,Eco,1660,2,5,2,2,1,2,1,1,4,5,5,5,4,1,0,0,dissatisfied
66020,Female,disloyal Customer,25,Business travel,Business,1055,4,5,4,3,4,4,2,4,3,3,4,5,4,4,60,45,satisfied
117579,Female,Loyal Customer,45,Business travel,Business,1920,0,0,0,4,5,5,5,3,3,3,3,3,3,3,4,0,satisfied
53043,Female,disloyal Customer,25,Business travel,Eco,1190,3,4,4,4,3,4,3,3,3,2,3,2,3,3,0,1,dissatisfied
54560,Female,Loyal Customer,31,Business travel,Eco Plus,925,4,4,4,4,5,5,5,5,2,4,2,4,4,5,5,0,satisfied
22613,Male,Loyal Customer,52,Business travel,Business,223,3,3,3,3,5,4,3,1,1,1,3,2,1,2,1,5,dissatisfied
67008,Male,Loyal Customer,39,Business travel,Business,1817,5,3,5,5,3,5,4,5,5,5,5,5,5,4,0,0,satisfied
49254,Female,disloyal Customer,41,Business travel,Business,308,3,3,3,2,2,3,2,2,1,3,4,3,3,2,25,16,dissatisfied
109964,Male,Loyal Customer,45,Personal Travel,Eco,1092,2,3,2,4,4,2,4,4,4,3,4,1,4,4,20,5,dissatisfied
113649,Female,Loyal Customer,65,Personal Travel,Eco,258,2,5,2,1,2,4,3,3,3,2,5,5,3,5,21,4,dissatisfied
32878,Male,Loyal Customer,17,Personal Travel,Eco,101,4,4,4,3,3,4,3,3,2,2,3,3,3,3,0,0,dissatisfied
76369,Male,Loyal Customer,36,Business travel,Business,3074,1,1,1,1,3,5,4,5,5,5,5,5,5,4,0,62,satisfied
100418,Male,Loyal Customer,32,Personal Travel,Eco Plus,1073,2,5,2,4,1,2,1,1,3,4,5,5,4,1,0,0,dissatisfied
44597,Female,Loyal Customer,47,Business travel,Business,2585,2,2,2,2,5,4,5,4,4,4,4,4,4,5,19,13,satisfied
51078,Male,Loyal Customer,20,Personal Travel,Eco,86,1,4,1,5,4,1,5,4,5,3,4,5,4,4,0,0,dissatisfied
59055,Male,disloyal Customer,25,Business travel,Eco,1744,4,4,4,1,4,4,4,4,1,4,2,2,1,4,9,0,dissatisfied
86343,Male,Loyal Customer,15,Business travel,Business,749,3,3,3,3,4,4,4,4,5,5,5,5,5,4,12,15,satisfied
120490,Male,Loyal Customer,29,Personal Travel,Eco,366,3,1,3,4,1,3,1,1,2,5,3,2,3,1,0,0,dissatisfied
